航班号,航空公司,起飞机场,到达机场,起飞机场三字码,到达机场三字码,计划起飞时间,实际起飞时间,计划到达时间,实际到达时间,状态,时长,起飞城市三字码,到达城市三字码,起飞城市,到达城市,日期
9C8884,春秋航空,滨海国际机场,凤凰国际机场,TSN,SYX,15:50,15:47,19:45,19:22,到达,3h35m,TSN,SYX,天津,三亚,2020-04-02
ZH4756,深圳航空,咸阳国际机场,天河国际机场,XIY,WUH,10:15,取消,11:50,取消,取消,1h35m,SIA,WUH,西安,武汉,2020-04-02
CA8220,中国国航,咸阳国际机场,天河国际机场,XIY,WUH,10:15,取消,11:50,取消,取消,1h35m,SIA,WUH,西安,武汉,2020-04-02
CZ3890,南方航空,咸阳国际机场,天河国际机场,XIY,WUH,18:10,取消,19:40,取消,取消,1h30m,SIA,WUH,西安,武汉,2020-04-02
CZ3170,南方航空,咸阳国际机场,天河国际机场,XIY,WUH,20:25,取消,22:10,取消,取消,1h45m,SIA,WUH,西安,武汉,2020-04-02
G54364,华夏航空,和田机场,阿克苏机场,HTN,AKU,21:05,20:58,23:30,22:53,到达,1h55m,HTN,AKU,和田,阿克苏,2020-04-02
CA1823,中国国航,首都国际机场,三峡机场,PEK,YIH,17:00,取消,19:30,取消,取消,2h30m,BJS,YIH,北京,宜昌,2020-04-02
ZH1823,深圳航空,首都国际机场,三峡机场,PEK,YIH,17:00,取消,19:30,取消,取消,2h30m,BJS,YIH,北京,宜昌,2020-04-02
ZH1766,深圳航空,库尔勒机场,萧山国际机场,KRL,HGH,16:00,16:08,21:55,21:43,到达,5h35m,KRL,HGH,库尔勒,杭州,2020-04-02
CA1766,中国国航,库尔勒机场,萧山国际机场,KRL,HGH,16:00,16:08,21:55,21:43,到达,5h35m,KRL,HGH,库尔勒,杭州,2020-04-02
MU5597,东方航空,新桥国际机场,高崎国际机场,HFE,XMN,07:45,取消,09:25,取消,取消,1h40m,HFE,XMN,合肥,厦门,2020-04-02
MF3069,厦门航空,新桥国际机场,高崎国际机场,HFE,XMN,07:45,取消,09:25,取消,取消,1h40m,HFE,XMN,合肥,厦门,2020-04-02
CZ5045,南方航空,新桥国际机场,高崎国际机场,HFE,XMN,14:50,14:44,16:35,16:03,到达,1h19m,HFE,XMN,合肥,厦门,2020-04-02
MF8112,厦门航空,新桥国际机场,高崎国际机场,HFE,XMN,14:50,14:44,16:35,16:03,到达,1h19m,HFE,XMN,合肥,厦门,2020-04-02
NS8112,河北航空,新桥国际机场,高崎国际机场,HFE,XMN,14:50,14:44,16:35,16:03,到达,1h19m,HFE,XMN,合肥,厦门,2020-04-02
HU7441,海南航空,新桥国际机场,高崎国际机场,HFE,XMN,17:40,取消,19:25,取消,取消,1h45m,HFE,XMN,合肥,厦门,2020-04-02
MU5170,东方航空,新桥国际机场,高崎国际机场,HFE,XMN,19:10,19:09,20:50,20:34,到达,1h25m,HFE,XMN,合肥,厦门,2020-04-02
HO1835,吉祥航空,龙湾国际机场,茅台机场,WNZ,WMT,14:15,14:32,18:35,18:22,到达,3h50m,WNZ,ZYI,温州,遵义,2020-04-02
CA4897,中国国航,蓬莱国际机场,白云国际机场,YNT,CAN,07:35,07:30,11:15,10:39,到达,3h9m,YNT,CAN,烟台,广州,2020-04-02
SC4897,山东航空,蓬莱国际机场,白云国际机场,YNT,CAN,07:35,07:30,11:15,10:39,到达,3h9m,YNT,CAN,烟台,广州,2020-04-02
KY9658,昆明航空,蓬莱国际机场,白云国际机场,YNT,CAN,10:00,09:55,13:35,13:01,到达,3h6m,YNT,CAN,烟台,广州,2020-04-02
SC9046,山东航空,蓬莱国际机场,白云国际机场,YNT,CAN,10:00,09:55,13:35,13:01,到达,3h6m,YNT,CAN,烟台,广州,2020-04-02
ZH9658,深圳航空,蓬莱国际机场,白云国际机场,YNT,CAN,10:00,09:55,13:35,13:01,到达,3h6m,YNT,CAN,烟台,广州,2020-04-02
CA3548,中国国航,蓬莱国际机场,白云国际机场,YNT,CAN,10:00,09:55,13:35,13:01,到达,3h6m,YNT,CAN,烟台,广州,2020-04-02
CZ6261,南方航空,蓬莱国际机场,白云国际机场,YNT,CAN,12:40,12:39,16:10,15:47,到达,3h8m,YNT,CAN,烟台,广州,2020-04-02
G58584,华夏航空,蓬莱国际机场,白云国际机场,YNT,CAN,21:55,取消,01:30+1,取消,取消,3h35m,YNT,CAN,烟台,广州,2020-04-02
GJ8062,长龙航空,蓬莱国际机场,白云国际机场,YNT,CAN,21:55,取消,01:30+1,取消,取消,3h35m,YNT,CAN,烟台,广州,2020-04-02
SC3728,山东航空,龙洞堡国际机场,吴圩国际机场,KWE,NNG,16:05,取消,18:40,取消,取消,2h35m,KWE,NNG,贵阳,南宁,2020-04-02
G52809,华夏航空,龙洞堡国际机场,吴圩国际机场,KWE,NNG,16:05,取消,18:40,取消,取消,2h35m,KWE,NNG,贵阳,南宁,2020-04-02
G58309,华夏航空,龙洞堡国际机场,吴圩国际机场,KWE,NNG,20:05,取消,21:30,取消,取消,1h25m,KWE,NNG,贵阳,南宁,2020-04-02
SC2108,山东航空,龙洞堡国际机场,吴圩国际机场,KWE,NNG,20:05,取消,21:30,取消,取消,1h25m,KWE,NNG,贵阳,南宁,2020-04-02
MU5865,东方航空,昭通机场,江北国际机场,ZAT,CKG,12:00,12:09,13:05,13:01,到达,0h52m,ZAT,CKG,昭通,重庆,2020-04-02
NS8482,河北航空,青山机场,萧山国际机场,XIC,HGH,13:45,13:55,18:30,18:06,到达,4h11m,XIC,HGH,西昌,杭州,2020-04-02
3U4118,四川航空,青山机场,萧山国际机场,XIC,HGH,13:45,13:55,18:30,18:06,到达,4h11m,XIC,HGH,西昌,杭州,2020-04-02
MU8527,东方航空,青山机场,萧山国际机场,XIC,HGH,13:45,13:55,18:30,18:06,到达,4h11m,XIC,HGH,西昌,杭州,2020-04-02
MF8482,厦门航空,青山机场,萧山国际机场,XIC,HGH,13:45,13:55,18:30,18:06,到达,4h11m,XIC,HGH,西昌,杭州,2020-04-02
CZ5817,南方航空,青山机场,萧山国际机场,XIC,HGH,13:45,13:55,18:30,18:06,到达,4h11m,XIC,HGH,西昌,杭州,2020-04-02
Y87530,金鹏航空,玉龙机场,宝安国际机场,CIF,SZX,19:00,18:47,01:10+1,00:43+1,到达,5h56m,CIF,SZX,赤峰,深圳,2020-04-02
3U8469,四川航空,长水国际机场,龙嘉国际机场,KMG,CGQ,06:40,取消,12:40,取消,取消,6h0m,KMG,CGQ,昆明,长春,2020-04-02
A67147,红土航空,长水国际机场,龙嘉国际机场,KMG,CGQ,09:10,取消,15:30,取消,取消,6h20m,KMG,CGQ,昆明,长春,2020-04-02
GJ8973,长龙航空,长水国际机场,龙嘉国际机场,KMG,CGQ,14:00,14:15,20:15,19:59,到达,5h44m,KMG,CGQ,昆明,长春,2020-04-02
HO5040,吉祥航空,晋江机场,滨海国际机场,JJN,TSN,07:00,取消,11:25,取消,取消,4h25m,JJN,TSN,泉州,天津,2020-04-02
KY8747,昆明航空,晋江机场,滨海国际机场,JJN,TSN,07:00,取消,11:25,取消,取消,4h25m,JJN,TSN,泉州,天津,2020-04-02
CA3537,中国国航,晋江机场,滨海国际机场,JJN,TSN,07:00,取消,11:25,取消,取消,4h25m,JJN,TSN,泉州,天津,2020-04-02
ZH8747,深圳航空,晋江机场,滨海国际机场,JJN,TSN,07:00,取消,11:25,取消,取消,4h25m,JJN,TSN,泉州,天津,2020-04-02
TV6519,西藏航空,晋江机场,滨海国际机场,JJN,TSN,07:00,取消,11:25,取消,取消,4h25m,JJN,TSN,泉州,天津,2020-04-02
MF8144,厦门航空,晋江机场,滨海国际机场,JJN,TSN,17:40,17:40,20:35,20:07,到达,2h27m,JJN,TSN,泉州,天津,2020-04-02
NS8144,河北航空,晋江机场,滨海国际机场,JJN,TSN,17:40,17:40,20:35,20:07,到达,2h27m,JJN,TSN,泉州,天津,2020-04-02
HO1853,吉祥航空,流亭国际机场,苏南硕放国际机场,TAO,WUX,10:00,取消,11:25,取消,取消,1h25m,TAO,WUX,青岛,无锡,2020-04-02
MU4899,东方航空,流亭国际机场,苏南硕放国际机场,TAO,WUX,10:00,取消,11:25,取消,取消,1h25m,TAO,WUX,青岛,无锡,2020-04-02
MU2702,东方航空,流亭国际机场,苏南硕放国际机场,TAO,WUX,16:00,15:47,17:35,16:50,到达,1h3m,TAO,WUX,青岛,无锡,2020-04-02
ZH4537,深圳航空,双流国际机场,义乌机场,CTU,YIW,17:20,取消,19:50,取消,取消,2h30m,CTU,YIW,成都,义乌,2020-04-02
TV6457,西藏航空,双流国际机场,义乌机场,CTU,YIW,17:20,取消,19:50,取消,取消,2h30m,CTU,YIW,成都,义乌,2020-04-02
CA4537,中国国航,双流国际机场,义乌机场,CTU,YIW,17:20,取消,19:50,取消,取消,2h30m,CTU,YIW,成都,义乌,2020-04-02
ZH9731,深圳航空,凤凰国际机场,兴东国际机场,SYX,NTG,09:00,取消,12:15,取消,取消,3h15m,SYX,NTG,三亚,南通,2020-04-02
CA3753,中国国航,凤凰国际机场,兴东国际机场,SYX,NTG,09:00,取消,12:15,取消,取消,3h15m,SYX,NTG,三亚,南通,2020-04-02
HO5126,吉祥航空,凤凰国际机场,兴东国际机场,SYX,NTG,09:00,取消,12:15,取消,取消,3h15m,SYX,NTG,三亚,南通,2020-04-02
9C8796,春秋航空,敦煌机场,虹桥国际机场,DNH,SHA,17:10,17:03,22:30,22:19,到达,5h16m,DNH,SHA,敦煌,上海,2020-04-02
SC4552,山东航空,大理机场,江北国际机场,DLU,CKG,12:00,11:52,13:35,13:10,到达,1h18m,DLU,CKG,大理,重庆,2020-04-02
G58102,华夏航空,大理机场,江北国际机场,DLU,CKG,12:00,11:52,13:35,13:10,到达,1h18m,DLU,CKG,大理,重庆,2020-04-02
ZH4552,深圳航空,大理机场,江北国际机场,DLU,CKG,12:00,11:52,13:35,13:10,到达,1h18m,DLU,CKG,大理,重庆,2020-04-02
CA4552,中国国航,大理机场,江北国际机场,DLU,CKG,12:00,11:52,13:35,13:10,到达,1h18m,DLU,CKG,大理,重庆,2020-04-02
GT1009,桂林航空,两江国际机场,地窝堡国际机场,KWL,URC,09:30,取消,17:15,取消,取消,7h45m,KWL,URC,桂林,乌鲁木齐,2020-04-02
FM9124,上海航空,三女河机场,浦东国际机场,TVS,PVG,10:55,取消,13:00,取消,取消,2h5m,TVS,SHA,唐山,上海,2020-04-02
MU9124,东方航空,三女河机场,浦东国际机场,TVS,PVG,10:55,取消,13:00,取消,取消,2h5m,TVS,SHA,唐山,上海,2020-04-02
HU7068,海南航空,观音机场,宝安国际机场,XUZ,SZX,23:30,23:31,01:55+1,01:39+1,到达,2h8m,XUZ,SZX,徐州,深圳,2020-04-02
G58509,华夏航空,乌海机场,白塔国际机场,WUA,HET,13:00,13:04,14:15,14:03,到达,0h59m,WUA,HET,乌海,呼和浩特,2020-04-02
MU5460,东方航空,乌海机场,白塔国际机场,WUA,HET,13:00,13:04,14:15,14:03,到达,0h59m,WUA,HET,乌海,呼和浩特,2020-04-02
GS6420,天津航空,乌海机场,白塔国际机场,WUA,HET,17:00,16:58,18:10,17:55,到达,0h57m,WUA,HET,乌海,呼和浩特,2020-04-02
CZ6842,南方航空,阿勒泰机场,地窝堡国际机场,AAT,URC,23:10,23:30,00:25+1,00:26+1,到达,0h56m,AAT,URC,阿勒泰,乌鲁木齐,2020-04-02
MU3466,东方航空,阿勒泰机场,地窝堡国际机场,AAT,URC,23:10,23:30,00:25+1,00:26+1,到达,0h56m,AAT,URC,阿勒泰,乌鲁木齐,2020-04-02
GJ8743,长龙航空,双流国际机场,许家坪机场,CTU,ENH,06:30,06:39,08:00,07:37,到达,0h58m,CTU,ENH,成都,恩施,2020-04-02
TV6921,西藏航空,双流国际机场,许家坪机场,CTU,ENH,06:30,06:39,08:00,07:37,到达,0h58m,CTU,ENH,成都,恩施,2020-04-02
AQ1044,九元航空,地窝堡国际机场,龙洞堡国际机场,URC,KWE,18:05,19:01,22:15,22:51,到达,3h50m,URC,KWE,乌鲁木齐,贵阳,2020-04-02
CZ6578,南方航空,地窝堡国际机场,龙洞堡国际机场,URC,KWE,18:10,18:43,22:15,22:35,到达,3h52m,URC,KWE,乌鲁木齐,贵阳,2020-04-02
HO3311,吉祥航空,禄口国际机场,桃仙国际机场,NKG,SHE,08:50,08:55,11:00,10:42,到达,1h47m,NKG,SHE,南京,沈阳,2020-04-02
ZH9704,深圳航空,禄口国际机场,桃仙国际机场,NKG,SHE,08:50,08:55,11:00,10:42,到达,1h47m,NKG,SHE,南京,沈阳,2020-04-02
CA3464,中国国航,禄口国际机场,桃仙国际机场,NKG,SHE,08:50,08:55,11:00,10:42,到达,1h47m,NKG,SHE,南京,沈阳,2020-04-02
KY9704,昆明航空,禄口国际机场,桃仙国际机场,NKG,SHE,08:50,08:55,11:00,10:42,到达,1h47m,NKG,SHE,南京,沈阳,2020-04-02
MU2827,东方航空,禄口国际机场,桃仙国际机场,NKG,SHE,09:20,取消,11:35,取消,取消,2h15m,NKG,SHE,南京,沈阳,2020-04-02
HO3691,吉祥航空,禄口国际机场,桃仙国际机场,NKG,SHE,09:20,取消,11:35,取消,取消,2h15m,NKG,SHE,南京,沈阳,2020-04-02
CZ3655,南方航空,禄口国际机场,桃仙国际机场,NKG,SHE,11:30,取消,13:45,取消,取消,2h15m,NKG,SHE,南京,沈阳,2020-04-02
MU2757,东方航空,禄口国际机场,桃仙国际机场,NKG,SHE,15:15,取消,17:30,取消,取消,2h15m,NKG,SHE,南京,沈阳,2020-04-02
CZ6452,南方航空,禄口国际机场,桃仙国际机场,NKG,SHE,18:50,18:50,20:55,20:36,到达,1h46m,NKG,SHE,南京,沈阳,2020-04-02
ZH9706,深圳航空,禄口国际机场,桃仙国际机场,NKG,SHE,19:30,取消,21:40,取消,取消,2h10m,NKG,SHE,南京,沈阳,2020-04-02
9C8744,春秋航空,禄口国际机场,桃仙国际机场,NKG,SHE,20:05,19:58,23:50,23:09,到达,3h11m,NKG,SHE,南京,沈阳,2020-04-02
CZ6582,南方航空,禄口国际机场,桃仙国际机场,NKG,SHE,20:25,取消,22:30,取消,取消,2h5m,NKG,SHE,南京,沈阳,2020-04-02
QW6014,青岛航空,禄口国际机场,桃仙国际机场,NKG,SHE,21:00,21:19,23:15,23:05,到达,1h46m,NKG,SHE,南京,沈阳,2020-04-02
9C8781,春秋航空,浦东国际机场,庆阳机场,PVG,IQN,14:05,14:17,17:00,16:43,到达,2h26m,SHA,IQN,上海,庆阳,2020-04-02
ZH3897,深圳航空,双流国际机场,伊金霍洛机场,CTU,DSN,11:00,取消,13:10,取消,取消,2h10m,CTU,DSN,成都,鄂尔多斯,2020-04-02
3U8969,四川航空,双流国际机场,伊金霍洛机场,CTU,DSN,11:00,取消,13:10,取消,取消,2h10m,CTU,DSN,成都,鄂尔多斯,2020-04-02
ZH3173,深圳航空,长水国际机场,平潭机场,KMG,HUZ,06:40,11:00,08:35,12:40,到达,1h40m,KMG,HUZ,昆明,惠州,2020-04-02
KY8273,昆明航空,长水国际机场,平潭机场,KMG,HUZ,06:40,11:00,08:35,12:40,到达,1h40m,KMG,HUZ,昆明,惠州,2020-04-02
CA5773,中国国航,长水国际机场,平潭机场,KMG,HUZ,06:40,11:00,08:35,12:40,到达,1h40m,KMG,HUZ,昆明,惠州,2020-04-02
ZH1923,深圳航空,龙湾国际机场,咸阳国际机场,WNZ,XIY,08:30,08:24,11:20,10:48,到达,2h24m,WNZ,SIA,温州,西安,2020-04-02
CA1923,中国国航,龙湾国际机场,咸阳国际机场,WNZ,XIY,08:30,08:24,11:20,10:48,到达,2h24m,WNZ,SIA,温州,西安,2020-04-02
G58061,华夏航空,龙湾国际机场,咸阳国际机场,WNZ,XIY,08:30,08:24,11:20,10:48,到达,2h24m,WNZ,SIA,温州,西安,2020-04-02
3U2555,四川航空,龙湾国际机场,咸阳国际机场,WNZ,XIY,11:10,取消,13:55,取消,取消,2h45m,WNZ,SIA,温州,西安,2020-04-02
EU2773,成都航空,龙湾国际机场,咸阳国际机场,WNZ,XIY,11:10,取消,13:55,取消,取消,2h45m,WNZ,SIA,温州,西安,2020-04-02
HO3494,吉祥航空,龙湾国际机场,咸阳国际机场,WNZ,XIY,11:10,取消,13:55,取消,取消,2h45m,WNZ,SIA,温州,西安,2020-04-02
9H8328,长安航空,龙湾国际机场,咸阳国际机场,WNZ,XIY,11:35,11:51,16:05,15:35,到达,3h44m,WNZ,SIA,温州,西安,2020-04-02
HU7560,海南航空,龙湾国际机场,咸阳国际机场,WNZ,XIY,19:25,取消,22:20,取消,取消,2h55m,WNZ,SIA,温州,西安,2020-04-02
MU2290,东方航空,龙湾国际机场,咸阳国际机场,WNZ,XIY,20:00,20:09,22:55,22:32,到达,2h23m,WNZ,SIA,温州,西安,2020-04-02
3U5022,四川航空,龙湾国际机场,咸阳国际机场,WNZ,XIY,20:00,20:09,22:55,22:32,到达,2h23m,WNZ,SIA,温州,西安,2020-04-02
CA1359,中国国航,首都国际机场,荷花机场,PEK,DYG,18:35,取消,21:30,取消,取消,2h55m,BJS,DYG,北京,张家界,2020-04-02
ZH1359,深圳航空,首都国际机场,荷花机场,PEK,DYG,18:35,取消,21:30,取消,取消,2h55m,BJS,DYG,北京,张家界,2020-04-02
GX8867,北部湾航空,金湾机场,邯郸机场,ZUH,HDG,08:30,08:30,11:15,10:53,到达,2h23m,ZUH,HDG,珠海,邯郸,2020-04-02
DZ6220,东海航空,包头东河机场,宝安国际机场,BAV,SZX,12:30,12:26,18:00,17:26,到达,5h0m,BAV,SZX,包头,深圳,2020-04-02
CA5892,中国国航,兴义机场,白塔国际机场,ACX,HET,14:25,14:22,19:55,19:31,到达,5h9m,ACX,HET,兴义,呼和浩特,2020-04-02
G52691,华夏航空,兴义机场,白塔国际机场,ACX,HET,14:25,14:22,19:55,19:31,到达,5h9m,ACX,HET,兴义,呼和浩特,2020-04-02
KN5902,中国联合航空,九华山机场,大兴国际机场,JUH,PKX,11:30,取消,13:25,取消,取消,1h55m,JUH,BJS,池州,北京,2020-04-02
MU3688,东方航空,九华山机场,大兴国际机场,JUH,PKX,11:30,取消,13:25,取消,取消,1h55m,JUH,BJS,池州,北京,2020-04-02
KY8317,昆明航空,驼峰机场,金湾机场,TCZ,ZUH,18:00,取消,20:25,取消,取消,2h25m,TCZ,ZUH,腾冲,珠海,2020-04-02
9C8584,春秋航空,福成机场,桃仙国际机场,BHY,SHE,19:50,19:42,23:50,23:29,到达,3h47m,BHY,SHE,北海,沈阳,2020-04-02
TV6437,西藏航空,双流国际机场,流亭国际机场,CTU,TAO,06:25,06:35,09:05,08:44,到达,2h9m,CTU,TAO,成都,青岛,2020-04-02
ZH4511,深圳航空,双流国际机场,流亭国际机场,CTU,TAO,06:25,06:35,09:05,08:44,到达,2h9m,CTU,TAO,成都,青岛,2020-04-02
CA4511,中国国航,双流国际机场,流亭国际机场,CTU,TAO,06:25,06:35,09:05,08:44,到达,2h9m,CTU,TAO,成都,青岛,2020-04-02
SC4511,山东航空,双流国际机场,流亭国际机场,CTU,TAO,06:25,06:35,09:05,08:44,到达,2h9m,CTU,TAO,成都,青岛,2020-04-02
MU2005,东方航空,双流国际机场,流亭国际机场,CTU,TAO,08:55,取消,11:35,取消,取消,2h40m,CTU,TAO,成都,青岛,2020-04-02
QW9772,青岛航空,双流国际机场,流亭国际机场,CTU,TAO,10:00,10:00,12:45,12:14,到达,2h14m,CTU,TAO,成都,青岛,2020-04-02
QW9880,青岛航空,双流国际机场,流亭国际机场,CTU,TAO,13:20,13:22,17:55,17:06,到达,3h44m,CTU,TAO,成都,青岛,2020-04-02
JD5110,首都航空,双流国际机场,流亭国际机场,CTU,TAO,18:25,取消,21:05,取消,取消,2h40m,CTU,TAO,成都,青岛,2020-04-02
SC4714,山东航空,双流国际机场,流亭国际机场,CTU,TAO,22:20,22:22,01:05+1,00:31+1,到达,2h9m,CTU,TAO,成都,青岛,2020-04-02
TV6780,西藏航空,双流国际机场,流亭国际机场,CTU,TAO,22:20,22:22,01:05+1,00:31+1,到达,2h9m,CTU,TAO,成都,青岛,2020-04-02
CA4714,中国国航,双流国际机场,流亭国际机场,CTU,TAO,22:20,22:22,01:05+1,00:31+1,到达,2h9m,CTU,TAO,成都,青岛,2020-04-02
3U4630,四川航空,双流国际机场,流亭国际机场,CTU,TAO,22:20,22:22,01:05+1,00:31+1,到达,2h9m,CTU,TAO,成都,青岛,2020-04-02
CZ9668,南方航空,潮汕机场,江北国际机场,SWA,CKG,11:20,取消,13:50,取消,取消,2h30m,SWA,CKG,揭阳,重庆,2020-04-02
3U8922,四川航空,潮汕机场,江北国际机场,SWA,CKG,11:20,取消,13:50,取消,取消,2h30m,SWA,CKG,揭阳,重庆,2020-04-02
OQ2354,重庆航空,潮汕机场,江北国际机场,SWA,CKG,12:50,13:03,16:55,16:54,到达,3h51m,SWA,CKG,揭阳,重庆,2020-04-02
CZ2854,南方航空,潮汕机场,江北国际机场,SWA,CKG,12:50,13:03,16:55,16:54,到达,3h51m,SWA,CKG,揭阳,重庆,2020-04-02
CZ3825,南方航空,潮汕机场,江北国际机场,SWA,CKG,17:10,17:04,19:45,19:12,到达,2h8m,SWA,CKG,揭阳,重庆,2020-04-02
PN6344,西部航空,潮汕机场,江北国际机场,SWA,CKG,23:05,23:03,01:35+1,01:04+1,到达,2h1m,SWA,CKG,揭阳,重庆,2020-04-02
HU7516,海南航空,三女河机场,咸阳国际机场,TVS,XIY,20:35,取消,23:00,取消,取消,2h25m,TVS,SIA,唐山,西安,2020-04-02
GS7832,天津航空,乌海机场,滨海国际机场,WUA,TSN,17:40,取消,19:30,取消,取消,1h50m,WUA,TSN,乌海,天津,2020-04-02
SC4873,山东航空,蓬莱国际机场,遥墙国际机场,YNT,TNA,06:30,06:23,07:35,07:09,到达,0h46m,YNT,TNA,烟台,济南,2020-04-02
3U4643,四川航空,蓬莱国际机场,遥墙国际机场,YNT,TNA,06:30,06:23,07:35,07:09,到达,0h46m,YNT,TNA,烟台,济南,2020-04-02
TV6799,西藏航空,蓬莱国际机场,遥墙国际机场,YNT,TNA,06:30,06:23,07:35,07:09,到达,0h46m,YNT,TNA,烟台,济南,2020-04-02
CA4873,中国国航,蓬莱国际机场,遥墙国际机场,YNT,TNA,06:30,06:23,07:35,07:09,到达,0h46m,YNT,TNA,烟台,济南,2020-04-02
CZ5015,南方航空,白塔埠机场,太平国际机场,LYG,HRB,15:30,15:26,17:45,17:28,到达,2h2m,LYG,HRB,连云港,哈尔滨,2020-04-02
MF8051,厦门航空,白塔埠机场,太平国际机场,LYG,HRB,15:30,15:26,17:45,17:28,到达,2h2m,LYG,HRB,连云港,哈尔滨,2020-04-02
NS6051,河北航空,白塔埠机场,太平国际机场,LYG,HRB,15:30,15:26,17:45,17:28,到达,2h2m,LYG,HRB,连云港,哈尔滨,2020-04-02
G52652,华夏航空,乌兰浩特机场,白塔国际机场,HLH,HET,10:00,09:59,11:50,11:30,到达,1h31m,HLH,HET,乌兰浩特,呼和浩特,2020-04-02
MU6611,东方航空,乌兰浩特机场,白塔国际机场,HLH,HET,10:00,09:59,11:50,11:30,到达,1h31m,HLH,HET,乌兰浩特,呼和浩特,2020-04-02
SC3674,山东航空,乌兰浩特机场,白塔国际机场,HLH,HET,10:00,09:59,11:50,11:30,到达,1h31m,HLH,HET,乌兰浩特,呼和浩特,2020-04-02
CA5804,中国国航,乌兰浩特机场,白塔国际机场,HLH,HET,10:00,09:59,11:50,11:30,到达,1h31m,HLH,HET,乌兰浩特,呼和浩特,2020-04-02
G52776,华夏航空,乌兰浩特机场,白塔国际机场,HLH,HET,12:05,取消,15:25,取消,取消,3h20m,HLH,HET,乌兰浩特,呼和浩特,2020-04-02
9D5672,天骄航空,乌兰浩特机场,白塔国际机场,HLH,HET,12:45,12:37,14:35,14:16,到达,1h39m,HLH,HET,乌兰浩特,呼和浩特,2020-04-02
G52666,华夏航空,乌兰浩特机场,白塔国际机场,HLH,HET,15:05,15:03,16:55,16:34,到达,1h31m,HLH,HET,乌兰浩特,呼和浩特,2020-04-02
SC3678,山东航空,乌兰浩特机场,白塔国际机场,HLH,HET,15:05,15:03,16:55,16:34,到达,1h31m,HLH,HET,乌兰浩特,呼和浩特,2020-04-02
SC3680,山东航空,乌兰浩特机场,白塔国际机场,HLH,HET,21:00,取消,22:50,取消,取消,1h50m,HLH,HET,乌兰浩特,呼和浩特,2020-04-02
G52882,华夏航空,乌兰浩特机场,白塔国际机场,HLH,HET,21:00,取消,22:50,取消,取消,1h50m,HLH,HET,乌兰浩特,呼和浩特,2020-04-02
G52898,华夏航空,乌兰浩特机场,白塔国际机场,HLH,HET,22:00,取消,23:50,取消,取消,1h50m,HLH,HET,乌兰浩特,呼和浩特,2020-04-02
SC3694,山东航空,乌兰浩特机场,白塔国际机场,HLH,HET,22:00,取消,23:50,取消,取消,1h50m,HLH,HET,乌兰浩特,呼和浩特,2020-04-02
JR1610,幸福航空,滨海国际机场,阿拉善左旗机场,TSN,AXF,16:10,取消,20:30,取消,取消,4h20m,TSN,AXF,天津,阿拉善左旗,2020-04-02
ZH4415,深圳航空,双流国际机场,大理机场,CTU,DLU,06:10,06:16,07:50,07:32,到达,1h16m,CTU,DLU,成都,大理,2020-04-02
SC4415,山东航空,双流国际机场,大理机场,CTU,DLU,06:10,06:16,07:50,07:32,到达,1h16m,CTU,DLU,成都,大理,2020-04-02
CA4415,中国国航,双流国际机场,大理机场,CTU,DLU,06:10,06:16,07:50,07:32,到达,1h16m,CTU,DLU,成都,大理,2020-04-02
